,Unnamed: 0,qid,question_text,target
28435,28435,058fe4116bf1d5343781,Why are Americans duped so easily?,1
28442,28442,05903622be6b40f11f01,What did you eat?,1
28460,28460,05918a9ea9954c4b34ea,"Now that Trump has started a trade war, can we expect the same result that Smoot-Hawley Tariff Act produced 90 years ago?",1
28470,28470,05923d507d80e8713aa5,"Hindus consider Snake as their God, Cow as their Mother, Cow urine as pious thing, etc. So, are Hindus mentally sick?",1
28482,28482,0592a5635945e461c0ed,"Ask them, who created the heavens, the earth, the sun and the moon, all in a perfect orbit?",1
28494,28494,05933e298d1b6014b5e1,Is guilt for losers?,1
28499,28499,05935cda78c386d90fdb,Did SpaceX’s launch help Americans finally forget the political drama in Washington and make them very happy with the extraordinary achievement?,1
28508,28508,0593c675d4f5349daf6a,"How are Melania and Stormy different, except that Stormy is more honest?",1
28510,28510,0593d1cf15e200e5533e,What’s the most sensual movie ther son incest you have ever had? Can you share any pictures of yours (face blurred),1
28514,28514,0593ee91c098d7a8c65e,Why do the children of Iraqis and Swedish women think they are ethnic Swedes?,1
28530,28530,0594a6e2112c979f4731,Can I let my father sleep with me when I am wearing my bikini panties?,1
28539,28539,0595455cd011717cfc84,"I’m 14, and I am sick of having to give in to other kids and their gender changes. I think it’s wrong for adults to accept this. Is there any way that I can get out of enabling this?",1
28558,28558,05962879b6b219e64c16,Why is Trump called Hitler if Obama bombed a hospital?,1
28580,28580,0597a88823f188febb09,How is your English level since you are not a pure Native American? I may observe some grammatical misuses that you are making. How long have you been studying?,1
28587,28587,05981e7a85209fe81046,Why have 50% of women in Finland been raped?,1
28590,28590,0598327071754966ab66,How can South India prevent North India from stealing taxes collected in South India?,1
28597,28597,0598792dcf392ab107c6,"Why does Quora entertain trolls asking, ""what is 60 + 9?""?",1
28622,28622,0599adc6994d1aca6512,Why does the Indian Army act as a Zionist in Kashmir?,1
28624,28624,0599b2f6bf4ce21d0dea,"Why Mohajirs hate Punjabi, Sindhi, Baloch, Pathan and pretty much everyone?",1
28635,28635,059a367c6e78387acb2d,"If blacks aren't a monolithic group, why are conservative black thinkers like Thomas Sowell and Larry Elder smeared as ""coons"" and ""sell-outs"" in the black community?",1
28698,28698,059d57bcd8a3544bd456,"No one has been able to answer this question yet, but… WHY do JEWISH MEN HAVE SUCH LARGE FRICKIN PENIS'?",1
28704,28704,059dc30498123a71f84a,Whats worse to Muslims ISIS or the zionists?,1
28705,28705,059dc9f417d2e11a333b,Is the liberal media determined to destroy Trump and eventually drive him mad?,1
28735,28735,059ee20f101df7435953,"Why is drug addiction, murder, and rape such an integral part of American culture and psyche?",1
28759,28759,05a036aa2ae45d9d5ad2,Why is a belief in God not considered to be a mental illness?,1
28763,28763,05a072fef33472fad38f,Do you think Singaporean PhD holders on Quora are pretentious and snobbish?,1
28783,28783,05a1524b7862ed5199fd,Is Meghan Markle a transgender and cannot have children?,1
28807,28807,05a2284740a37968a712,Why is Australia so dumb? With all it's natural reasorces it should be the richest Counrty on Earth.,1
28813,28813,05a279a7899c0f1aed7c,Why don't they change the name of Quora to Trump is a Moron? It seems like a third of the questions are about Trump's stupidity.,1
28817,28817,05a2ee997b6abb423f63,Can a pet dog take a person’s v-card?,1
28866,28866,05a5a1ef59030037087c,Are thin men really men?,1
28878,28878,05a607a43c26532f0d7e,Is it not hypocrisy for China to scold Japan for wanting to have a normal military after Japan spent 70 years minding its own business?,1
28900,28900,05a6c2848f1abfa1179b,Did you know you can click on the x (top right corner) of this linked article and down vote it to get rid of unwanted content?,1
28907,28907,05a6e51756770c47c4e5,Why do American never have electric kettles?,1
28925,28925,05a7f8490cddac4a3e65,Is it okay to have sex with your sister twice a week?,1
28929,28929,05a8399ce7d30859c31b,Does it occur that Haredi Jews sometimes prevent secular Jews from driving during Shabbat?,1
28935,28935,05a8577da769ac0a7657,"On March 11, 2014, Obama stated on National TV -""Most young Americans right now, they’re not covered"" by health insurance. Why did he lie on National TV?",1
28944,28944,05a8a3dce5eb07f89d7f,Are there black people who are white supremacists?,1
28951,28951,05a8fd032d0de75330a6,Why Western people are much forward and pratical than Indians?,1
28972,28972,05aa0acd47e7d73a51cd,Why do Indian people know more about USA than their own north eastern people and places? Why is there so much ignorance?,1
28994,28994,05ab686e39a37ad26940,"How can a Christian be welcome in the tribe of atheism without feeling ostracized, and vice versa?",1
29000,29000,05abad799c2bf6f0953d,Why does every boy/girl want to do sex? Why do they not?,1
29012,29012,05ac20ed1eb11da0c115,What are the pros and cons of autistic people having children?,1
29014,29014,05ac2ed90c4405804cd3,Are women worse at coding?,1
29018,29018,05ac95756803ea032419,How can any vote for a major party lawmaker in the US be interpreted as anything less than a voter request to be ruled by an anti-democratic oligarchy of donors?,1
29033,29033,05ad515b25756a588d8c,Do you believe that I get rid of my doctors faster than finding them due to their incompetency in medicine ADM?,1
29034,29034,05ad591b181940894db8,"What would be the alternative to Modi as PM ? Is it a person like Rahul Gandhi whose IQ is minus, or people like Mamata, Mayawati, Akhilesh, etc., who are the curse of the nation?",1
29036,29036,05ad64cd0df91aa40bb6,Why are Europeans so militant against Non Christians or Non atheists? Why are they prejudice against race as well?,1
29081,29081,05b051594a28f035a3c0,How do I eat Tide Pods safely?,1
29099,29099,05b118d7583cc7e55e04,Do liberals enjoy triggering conservatives?,1
29103,29103,05b139e19479b7e86dc5,What do Poles in Britain think of 'British' Indians?,1
29130,29130,05b2213bf7eac314cb2a,What does it mean if my teenage son always kisses my neck?,1
29134,29134,05b23e9a34bf18ab7d18,Can I stop getting these bullcrap monotonous questions?,1
29176,29176,05b43cb61491bfdb9e1b,When did you realized that you are a stupid?,1
29204,29204,05b562b41a1b9935c346,Do most non-Muslim Malaysians today look down on Muslim Malaysians and consider them to be hypocrites for choosing not to turn their nation into a completely Islamic country governed by Sharia Law?,1
29216,29216,05b6260f0089aaaa6570,How can I buy Ripple and sell I only have a lump wallet?,1
29224,29224,05b65b3f745ccc9537f7,Why do Vietnamese think that cambodians ate simple minded?,1
29253,29253,05b7d332c3e0eadb280a,Why didn’t Senator Tom Cotton and the other senators pay for the $10 million demanded by one of the opponents of the Iranian regime? Was it because of stupidity or a fake sense of pride?,1
29262,29262,05b845fd86b61163c175,"Is there something wrong with being homophobic? If I leave a gay person alone and he leaves me alone, why is homosexuality being shoved down my throat?",1
29263,29263,05b85b13b764344dac0f,Shall CNN be renamed to FNN - Fake News Network?,1
29301,29301,05ba3b5e80f50a468f36,"In view of his latest remarks disparaging so-called shithole countries, would it be appropriate from now on to refer to him as the shitheel president?",1
29312,29312,05baa940f5dd1171d9e7,"I dated Rex, a gangster, platonically. A delusional Yalie ET said he should rape me as a revenge on behalf of Rex. Is gangster fun to play with?",1
29320,29320,05bb08fc43b39d6c5d28,"Why do radical Muslims in Indonesia get offended by everything (bread, mineral water. travel agent, cross shaped symbol)?",1
29346,29346,05bc7f2b9543cd49cd5f,Why are Bangladeshi feminists shit?,1
29352,29352,05bd05ab012d59fc2cbd,How can Kashmiri Muslims expect anything good from real gods after what they did to Kashmiri Pandits? Don't they know about the concept of Karma.,1
29353,29353,05bd19b2b556246aec5e,Why dont all inmates become terrorists since the cmp needs more target practice?,1
29373,29373,05be412f0fd5684a4a1a,"Racist kidnapped Ahed Tamimi and imprisoned her for an uncertain period and announced her as the most dangerous. Why do the racist fear her, and what is the power of a 16-year-old girl?",1
29376,29376,05be85f107670205b513,Why do boys like to sniff girls panties?,1
29387,29387,05bf2aa42a3b720515d8,Dalits are destroying merit and stealing our opportunities. Why isn't the RSS/BJP teaching them a lesson?,1
29443,29443,05c1c161b7fe50bc23a4,Did any women enjoy being raped?,1
29445,29445,05c1d7e8fc0b5e953a70,Is dildo used to make pickle bread?,1
29455,29455,05c267e7d8757239b316,"Is it weird for my dad to put me on his lap and show me playboy magazine pics? (Age 8 or 9) or to caress my breasts during a back massage, or to say it’s too bad incest is illegal because we’d have beautiful children?",1
29475,29475,05c36ea8958d68787ca8,Is Donald Trump afflicted with Münchausen syndrome by proxy (factitious disorder imposed on another)? Consider the President as the caregiver and the United States as the patient/victim.,1
29516,29516,05c5565a5d9f3baa4177,Why Americans misbehave with Indians suddenly?,1
29535,29535,05c68c817e0c0c0b17f4,Why do LGBT people instantly defend themselves by calling me homophobic if I disagree with homosexuality. If they have rights where are my rights to have an opinion?,1
29555,29555,05c767b43825be8ad05b,"Why is Narendra Modi looting India with his crony aids like Nirav Modi, Vijay Mallya and Lalit Modi?",1
29573,29573,05c8463dbd0079da32d8,When will people accept that India is going to rule the whole world very soon?,1
29576,29576,05c86ab74a9ef86d1e78,How do mexicans have an inner monologue if they don't know English?,1
29584,29584,05c8bfd0f5c1421abf72,Does Neetu Singh & Ranbir Kapoor share an incestuous mother-son relarionship?,1
29604,29604,05ca0c77873579de9ea3,Why are Maoris so nasty?,1
29608,29608,05ca386dcb8e962d04b3,Why are Muslims still proud of their religion despite that Islam is associated with so many evils across the world today? Why aren't most Muslims leaving Islam?,1
29612,29612,05ca68cb1e0f1f7cbb12,Is it just me or does Stephen Miller hover around Trump like he's there to keep him in line? Does he work for Putin?,1
29621,29621,05caec57c12470d64b15,Did atheists make their minds God?,1
29639,29639,05cc392bc0b88c65e886,Was Severus Snape castrated? Is that why he's so grumpy?,1
29642,29642,05cc69301509a5fafa96,Why are drivers so stupid?,1
29658,29658,05cd19a40cac9e5ca675,Why do people on Quora want to think of themselves as having autism?,1
29663,29663,05cd53e4d850b3257c46,"Since Vladimir Putin keeps on assassinating Russian dissidents throughout Europe and the U.S., is it high time that the CIA started offing Putin's henchmen within Russia itself to repay him blood for blood?",1
